generation,best_fitness,avg_fitness,std_fitness,median_fitness,min_fitness,best_quality,avg_quality,best_diversity,avg_diversity,best_controlability,avg_controlability,population_size,percentage_quality_pass
0,0.1569935111654043,0.1520743303847048,0.005182462787929485,0.15419032383100634,0.14236271765846464,0.47098053349621294,0.45622299115411447,1.0,0.6403052083537404,0.6071428570663265,0.2873116079313269,18,0.0
1,0.1572788992932191,0.15298606941922105,0.005356374689723385,0.15483620222554342,0.14236271765846464,0.47183669787965726,0.4589582082576632,1.0,0.5999096834165809,0.7499999992499999,0.378922708947711,20,0.0
2,0.1580787370724969,0.15360605505798638,0.005547505891228114,0.15666306175425626,0.14236271765846464,0.47423621121749066,0.4608181651739591,1.0,0.5848315721310581,0.7499999992499999,0.40128409919793373,21,0.0
3,0.1586720439697931,0.1543661959924123,0.005884517917911946,0.1569935111654043,0.14236271765846464,0.47601613190937925,0.4630985879772368,1.0,0.499951823654368,0.7666666661555555,0.36828445999864484,21,0.0
4,0.15920902426292272,0.15376336254306838,0.0075048507327156525,0.15781587958634874,0.13295152292938445,0.47762707278876815,0.46129008762920515,1.0,0.4674991258841844,0.6071428570663265,0.36896849969296147,22,0.0
5,0.15976853519771897,0.15465524120837626,0.0072654637114436555,0.15823832911765426,0.13295152292938445,0.47930560559315694,0.46396572362512867,1.0,0.4975227098836889,0.833333333111111,0.4004078936736591,22,0.0
6,0.16060216893949672,0.15490751612040485,0.007428169955323909,0.15850681926421906,0.13295152292938445,0.48180650681849013,0.46472254836121446,1.0,0.561739032343564,0.833333333111111,0.4035328936715166,22,0.0
7,0.16115041455345966,0.15557764088530093,0.0075813244081037595,0.15893490145594125,0.13295152292938445,0.483451243660379,0.4667329226559027,1.0,0.6240741453331896,0.833333333111111,0.4290133475405502,23,0.0
8,0.16199531361607072,0.15627919282192812,0.007823950140719514,0.1597910658393856,0.13295152292938445,0.4859859408482122,0.46883757846578433,1.0,0.5870782746923697,0.833333333111111,0.425843057659002,23,0.0
9,0.1622694364230522,0.15665796882705707,0.008036029088073032,0.1603167808116819,0.13295152292938445,0.4868083092691566,0.46997390648117127,1.0,0.645124847286618,0.9666666663555555,0.4548285648715624,23,0.0
10,0.16282894736070233,0.1581163344280939,0.006426493384818829,0.1608650264256449,0.14236271765846464,0.488486842082107,0.47434900328428176,1.0,0.5474678355076864,0.7999999998,0.4548285648715624,23,0.0
11,0.16365131578164674,0.15867094739793086,0.006657475479249827,0.16173245613277643,0.14236271765846464,0.49095394734494024,0.4760128421937925,1.0,0.5941929824687854,0.8333333327777778,0.42004595618460583,23,0.0
12,0.16365131578164674,0.15886115172784462,0.006765761664945641,0.16200657893975792,0.14236271765846464,0.49095394734494024,0.47658345518353373,1.0,0.6337543566827908,0.6999999995333333,0.3910604489865382,23,0.0
13,0.16392543858862824,0.15917494805627472,0.00688346759065813,0.16282894736070233,0.14236271765846464,0.4917763157658847,0.4775248441688241,1.0,0.5990715848543066,0.6999999995333333,0.4070024779759102,23,0.0
14,0.16392543859136946,0.16014772301423194,0.005952559869718425,0.16282894736070233,0.14258051386127957,0.4917763157741084,0.4804431690426958,1.0,0.5381750934533938,1.0,0.42408322333534526,23,0.0
15,0.1644736842025912,0.16043474379736572,0.006069907890356075,0.16282894736070233,0.14258051386127957,0.4934210526077736,0.48130423139209705,1.0,0.6296264045929509,0.833333333111111,0.4443730783942825,23,0.0
16,0.1644736842053324,0.16182316718162879,0.004776612091835269,0.16351425437815603,0.14258051386127957,0.4934210526159972,0.4854695015448864,1.0,0.6153938073685984,1.0,0.5105797556963726,24,0.0
17,0.1647365416886267,0.16189075910662867,0.004804437486329589,0.16364568311980315,0.14258051386127957,0.49420962506588006,0.485672277319886,1.0,0.6286734002376554,1.0,0.5036353112426688,24,0.0
18,0.16502192981929537,0.16207491581030564,0.004883565771164414,0.16378837718650813,0.14258051386127957,0.4950657894578861,0.4862247474309169,1.0,0.5856276178717407,1.0,0.5522464223491502,24,0.0
19,0.16529605262627683,0.16221103843682713,0.004943623312049288,0.16392543858999886,0.14258051386127957,0.4958881578788305,0.4866331153104815,1.0,0.5669646254439407,1.0,0.5147464223463726,24,0.0
20,0.16557017543325833,0.1618604360111456,0.005405100864061164,0.16418829607472007,0.14258051386127957,0.49671052629977497,0.4855813080334368,1.0,0.5645393362660484,1.0,0.5209731238865734,28,0.0
21,0.1658442982402398,0.1626689191949431,0.005007195223006714,0.1644736842025912,0.14258051386127957,0.4975328947207194,0.4880067575848293,1.0,0.4785086934390508,1.0,0.57008759451248,32,0.0
22,0.1658442982402398,0.16353560723996002,0.0033735364619524584,0.16474780700957267,0.15203587315424458,0.4975328947207194,0.49060682171988007,1.0,0.5067226112162261,1.0,0.6161038959382605,35,0.0
23,0.1658442982402398,0.16415168485757134,0.002608675779790052,0.16474780700957267,0.1522874653139643,0.4975328947207194,0.49245505457271405,1.0,0.4819956950324932,1.0,0.6315462313793506,39,0.0
24,0.1661184210499625,0.16429162956986465,0.0025504831530860457,0.16474780701231387,0.1522874653139643,0.4983552631498875,0.49287488870959395,1.0,0.5215294004745323,1.0,0.6491341989374394,42,0.0
25,0.1661184210499625,0.16390492799506914,0.003524868430675557,0.16501066449560817,0.15121350473055892,0.4983552631498875,0.49171478398520735,1.0,0.5616617030009606,1.0,0.6666021919218725,47,0.0
26,0.16639254385694396,0.16423392715712481,0.003294869651559635,0.16502192981792474,0.15121350473055892,0.4991776315708319,0.4927017814713744,1.0,0.5952143853645119,1.0,0.6673611109092592,48,0.0
27,0.16639254385694396,0.16431131671265053,0.0032839878709493746,0.16502192981929537,0.15121350473055892,0.4991776315708319,0.49293395013795166,1.0,0.5821212358594519,1.0,0.6591836732612243,49,0.0
28,0.3194444444058642,0.1676597713746855,0.021640883572461387,0.1652960526235356,0.15121350473055892,0.9583333332175926,0.5029793141240565,1.0,0.5527946299010663,1.0,0.6647058821385621,51,0.0
29,0.3194444444058642,0.16841967727648258,0.021049921677330403,0.16555891010957113,0.1525841187654663,0.9583333332175926,0.5052590318294478,1.0,0.5479016898184065,1.0,0.6418181815721212,55,0.0
30,0.3194444444058642,0.17324678020324888,0.03338684143434782,0.16557017543051708,0.1525841187654663,0.9583333332175926,0.5197403406097467,1.0,0.5647280628994703,1.0,0.625555555294074,60,0.0
31,0.3194444444058642,0.17245509150561678,0.03317767253847793,0.16555891010957113,0.1444176580094976,0.9583333332175926,0.5173652745168501,1.0,0.5916838641473213,1.0,0.6047619045121693,63,0.0
